pincode,district,statename,latitude,longitude
795147,NONEY,MANIPUR,24.574939,93.228454
795135,CHANDEL,MANIPUR,24.32136,94.14591
795117,CHURACHANDPUR,MANIPUR,24.329202,93.69297
795118,KANGPOKPI,MANIPUR,25.0975353,94.1192306
795136,IMPHAL WEST,MANIPUR,24.977417,93.889771
795106,KANGPOKPI,MANIPUR,25.184706,93.98124
795139,CHURACHANDPUR,MANIPUR,24.184065,93.457528
795008,IMPHAL WEST,MANIPUR,24.769797,93.943338
795144,UKHRUL,MANIPUR,25.237949,94.279696
795101,KAKCHING,MANIPUR,24.353807,93.852871
795112,KANGPOKPI,MANIPUR,25.116068,93.808654
795104,SENAPATI,MANIPUR,25.473874,94.344012
795125,TAMENGLONG,MANIPUR,24.9564,93.71681
795141,TAMENGLONG,MANIPUR,24.916255,93.489569
795143,PHERZAWL,MANIPUR,24.2271,93.2005
795138,THOUBAL,MANIPUR,24.650051,94.04594
795142,UKHRUL,MANIPUR,25.084168,94.356726
795148,THOUBAL,MANIPUR,24.551254,94.00733
795009,IMPHAL WEST,MANIPUR,24.66207,93.925819
795149,KANGPOKPI,MANIPUR,24.678467,94.045991
796007,AIZAWL,MIZORAM,23.7540524,92.7184939
796190,AIZAWL,MIZORAM,23.492695,92.7052942
796015,AIZAWL,MIZORAM,23.7771366,92.7628039
796091,KOLASIB,MIZORAM,24.4081279,92.6858653
796701,LUNGLEI,MIZORAM,23.245999,92.4846482
796321,CHAMPHAI,MIZORAM,23.4828592,93.3308744
796770,AIZAWL,MIZORAM,22.5427829,92.5501369
796111,AIZAWL,MIZORAM,24.2324026,92.9935286
796751,LUNGLEI,MIZORAM,22.7796319,92.5185831
796081,KOLASIB,MIZORAM,24.1663,92.6947
796571,HNAHTHIAL,MIZORAM,22.8357789,92.9529833
796070,KOLASIB,MIZORAM,24.0239956,92.6673388
796310,KHAWZAWL,MIZORAM,23.4485616,93.2094187
796005,AIZAWL,MIZORAM,23.6485879,92.7263474
796891,LAWNGTLAI,MIZORAM,22.5198569,92.8813841
791701,AIZAWL,MIZORAM,,
796441,AIZAWL,MIZORAM,23.8691595,92.3741412
796291,SAITUAL,MIZORAM,23.9703901,93.2908979
796290,SAITUAL,MIZORAM,23.9763919,93.2139931
796431,MAMIT,MIZORAM,23.480448,92.4221633
796501,MAMIT,MIZORAM,23.4599195,92.6016354
796320,CHAMPHAI,MIZORAM,23.1941561,93.250966
796901,LAWNGTLAI,MIZORAM,22.5147853,92.9373634
796410,KOLASIB,MIZORAM,23.8989038,92.6743769
796261,SAITUAL,MIZORAM,23.7598095,93.0777812
796186,SERCHHIP,MIZORAM,23.2187953,92.7280039
796181,SERCHHIP,MIZORAM,23.2370673,92.9100036
796161,SERCHHIP,MIZORAM,23.4932501,92.942748
796009,AIZAWL,MIZORAM,23.7451692,92.6914539
796470,AIZAWL,MIZORAM,24.1449496,92.3374658
796017,AIZAWL,MIZORAM,23.8783419,92.8755854
796691,LUNGLEI,MIZORAM,22.9321855,92.7518775
798627,ZUNHEBOTO,NAGALAND,26.1489953,94.5254485
797115,DIMAPUR,NAGALAND,25.888895,93.764045
797099,WOKHA,NAGALAND,26.0951932,94.2559147
798603,MON,NAGALAND,26.6026726,94.9640934
797104,PHEK,NAGALAND,25.776124,94.399078
798614,MOKOKCHUNG,NAGALAND,26.428745,94.6160833
797103,DIMAPUR,NAGALAND,25.864706,93.934488
797116,DIMAPUR,NAGALAND,25.7916368,93.8021917
797112,PEREN,NAGALAND,25.6634456,93.7769856
797111,WOKHA,NAGALAND,26.2694333,94.335475
798611,KIPHIRE,NAGALAND,25.9675066,94.7033533
797006,KOHIMA,NAGALAND,25.6079693,94.128234
797120,KOHIMA,NAGALAND,25.712395,94.0409233
797002,KOHIMA,NAGALAND,25.6517583,94.0221433
797003,KOHIMA,NAGALAND,25.6144374,94.1162808
689653,PATHANAMTHITTA,KERALA,9.28,76.82
689664,PATHANAMTHITTA,KERALA,9.31,76.83
689642,PATHANAMTHITTA,KERALA,9.33,76.75
689692,PATHANAMTHITTA,KERALA,9.25,76.85
689673,PATHANAMTHITTA,KERALA,9.39,76.8
689667,PATHANAMTHITTA,KERALA,9.33,76.98
689699,PATHANAMTHITTA,KERALA,9.24,76.93
689662,PATHANAMTHITTA,KERALA,9.34,76.85
691306,KOLLAM,KERALA,8.92,76.89
691533,KOLLAM,KERALA,8.9,76.81
691311,KOLLAM,KERALA,8.87,76.98
691322,KOLLAM,KERALA,9,76.9
691312,KOLLAM,KERALA,8.95,76.96
691309,KOLLAM,KERALA,8.96,77.13
691310,KOLLAM,KERALA,8.85,77.03
691508,KOLLAM,KERALA,9.06,76.86
689695,KOLLAM,KERALA,9.09,76.82
689696,KOLLAM,KERALA,9.06,76.87
691333,KOLLAM,KERALA,8.96,76.92
691331,KOLLAM,KERALA,9,76.95
690538,KOLLAM,KERALA,9.02,76.65
690542,KOLLAM,KERALA,9.08,76.49
691583,KOLLAM,KERALA,9.01,76.54
691584,KOLLAM,KERALA,8.97,76.56
690547,KOLLAM,KERALA,9.11,76.48
691578,KOLLAM,KERALA,8.82,76.73
691576,KOLLAM,KERALA,8.9,76.69
691501,KOLLAM,KERALA,8.97,76.67
691577,KOLLAM,KERALA,8.92,76.67
691503,KOLLAM,KERALA,8.98,76.65
691601,KOLLAM,KERALA,8.92,76.58
691010,KOLLAM,KERALA,8.87,76.6
691500,KOLLAM,KERALA,9.03,76.65
691520,KOLLAM,KERALA,8.93,76.82
691505,KOLLAM,KERALA,8.99,76.72
691536,KOLLAM,KERALA,8.84,76.9
691521,KOLLAM,KERALA,9.08,76.73
691509,KOLLAM,KERALA,8.92,76.74
691510,KOLLAM,KERALA,8.89,76.79
691537,KOLLAM,KERALA,8.89,76.77
691531,KOLLAM,KERALA,9,76.78
691507,KOLLAM,KERALA,9.07,76.72
691532,KOLLAM,KERALA,8.96,76.83
689533,PATHANAMTHITTA,KERALA,9.328282,76.688929
689532,PATHANAMTHITTA,KERALA,9.324452,76.67674
689547,PATHANAMTHITTA,KERALA,,
689510,ALAPPUZHA,KERALA,9.307401,76.563273
689543,PATHANAMTHITTA,KERALA,9.407727,76.640882
689544,PATHANAMTHITTA,KERALA,9.4147,76.683461
689573,ALAPPUZHA,KERALA,,
689586,PATHANAMTHITTA,KERALA,9.416323,76.730254
689587,PATHANAMTHITTA,KERALA,9.440429,76.685626
689621,PATHANAMTHITTA,KERALA,,
689589,PATHANAMTHITTA,KERALA,9.474347,76.670489
689104,PATHANAMTHITTA,KERALA,,
689541,PATHANAMTHITTA,KERALA,,
695311,THIRUVANANTHAPURAM,KERALA,8.780892,76.677365
695306,THIRUVANANTHAPURAM,KERALA,8.66,76.77
695605,THIRUVANANTHAPURAM,KERALA,8.740211,76.804925
695608,THIRUVANANTHAPURAM,KERALA,8.757357,76.922
695601,THIRUVANANTHAPURAM,KERALA,8.762646,76.86573
695104,THIRUVANANTHAPURAM,KERALA,8.66,76.83
695313,THIRUVANANTHAPURAM,KERALA,8.64,76.87
695603,THIRUVANANTHAPURAM,KERALA,8.796335,76.800156
695146,THIRUVANANTHAPURAM,KERALA,8.77034,76.762869
695604,THIRUVANANTHAPURAM,KERALA,8.821635,76.821985
695609,THIRUVANANTHAPURAM,KERALA,8.754455,76.99605
695612,THIRUVANANTHAPURAM,KERALA,8.744785,76.916
695586,THIRUVANANTHAPURAM,KERALA,8.57,76.84
695606,THIRUVANANTHAPURAM,KERALA,8.715033,76.92364
695141,THIRUVANANTHAPURAM,KERALA,8.7391057,76.7324333
695615,THIRUVANANTHAPURAM,KERALA,8.6,76.94
695607,THIRUVANANTHAPURAM,KERALA,8.67,76.9
695583,THIRUVANANTHAPURAM,KERALA,8.52,76.89
695122,THIRUVANANTHAPURAM,KERALA,8.340639,77.116875
695123,THIRUVANANTHAPURAM,KERALA,8.394223,77.075154
695501,THIRUVANANTHAPURAM,KERALA,8.36,77.03
695524,THIRUVANANTHAPURAM,KERALA,8.41,77.13
695504,THIRUVANANTHAPURAM,KERALA,8.41,77.2
695124,THIRUVANANTHAPURAM,KERALA,8.44,77.14
695506,THIRUVANANTHAPURAM,KERALA,8.3,77.11
695542,THIRUVANANTHAPURAM,KERALA,8.59,77.1
695002,THIRUVANANTHAPURAM,KERALA,8.45,76.98
695572,THIRUVANANTHAPURAM,KERALA,8.48,77.12
695043,THIRUVANANTHAPURAM,KERALA,8.57,76.97
695571,THIRUVANANTHAPURAM,KERALA,8.49,77.06
695541,THIRUVANANTHAPURAM,KERALA,8.63,77.02
695562,THIRUVANANTHAPURAM,KERALA,8.76,77.03
695563,THIRUVANANTHAPURAM,KERALA,8.75,77.07
695573,THIRUVANANTHAPURAM,KERALA,8.49,76.99
695575,THIRUVANANTHAPURAM,KERALA,8.537561,77.106806
695006,THIRUVANANTHAPURAM,KERALA,8.5,77.01
695543,THIRUVANANTHAPURAM,KERALA,8.55,77.05
695551,THIRUVANANTHAPURAM,KERALA,8.69,77.11
695521,THIRUVANANTHAPURAM,KERALA,8.38,77
679336,PALAKKAD,KERALA,11.3361,75.8351
673580,KOZHIKODE,KERALA,11.42,76
673572,KOZHIKODE,KERALA,11.38,75.88
673571,KOZHIKODE,KERALA,11.28,75.87
673604,KOZHIKODE,KERALA,11.35,76.08
673602,KOZHIKODE,KERALA,11.28,76.03
673585,KOZHIKODE,KERALA,11.35,75.87
673582,KOZHIKODE,KERALA,11.38,76.01
673586,KOZHIKODE,KERALA,11.47,76.03
673573,KOZHIKODE,KERALA,11.47,75.92
673603,KOZHIKODE,KERALA,11.39,76.08
673008,KOZHIKODE,KERALA,11.27,75.86
673017,KOZHIKODE,KERALA,11.26,75.83
673303,KOZHIKODE,KERALA,11.35,75.74
673631,KOZHIKODE,KERALA,11.16,75.86
673016,KOZHIKODE,KERALA,11.25,75.83
673019,KOZHIKODE,KERALA,11.24,75.89
673593,WAYANAD,KERALA,11.64,76.24
673122,WAYANAD,KERALA,11.64,76.08
673596,WAYANAD,KERALA,11.73,76.17
673591,WAYANAD,KERALA,11.67,76.18
673577,WAYANAD,KERALA,11.49,76.15
673575,WAYANAD,KERALA,11.64,75.97
673579,WAYANAD,KERALA,11.75,76.19
673592,WAYANAD,KERALA,11.66,76.25
673581,WAYANAD,KERALA,11.54,76.27
673576,WAYANAD,KERALA,11.54,76.04
670646,WAYANAD,KERALA,11.89,76.04
670645,WAYANAD,KERALA,11.75,76.02
670644,WAYANAD,KERALA,11.8,75.94
670612,KANNUR,KERALA,11.902473,75.5110502
670009,KANNUR,KERALA,11.877633,75.3721399
670301,KANNUR,KERALA,11.9994447,75.3275442
670006,KANNUR,KERALA,11.8820184,75.4282772
670621,KANNUR,KERALA,11.8718867,75.453408
670601,KANNUR,KERALA,11.9565822,75.3876042
670592,KANNUR,KERALA,11.9589123,75.4701519
670622,KANNUR,KERALA,11.8623964,75.4949567
670561,KANNUR,KERALA,11.9629007,75.3671336
670594,KANNUR,KERALA,11.8929226,75.4079289
670571,KANNUR,KERALA,12.1946483,75.445526
670632,KANNUR,KERALA,12.0746409,75.5449161
670581,KANNUR,KERALA,12.2013527,75.3859426
670511,KANNUR,KERALA,12.2925583,75.4371285
670142,KANNUR,KERALA,12.0222493,75.4600465
670521,KANNUR,KERALA,12.1828872,75.2196335
670306,KANNUR,KERALA,12.1270684,75.3149056
670582,KANNUR,KERALA,12.1221518,75.5058321
670563,KANNUR,KERALA,12.0312396,75.3659943
670502,KANNUR,KERALA,12.0344938,75.3627133
670307,KANNUR,KERALA,12.1329769,75.2024324
670633,KANNUR,KERALA,12.0373304,75.6063437
670308,KANNUR,KERALA,12.0143194,75.2056056
670631,KANNUR,KERALA,12.0518697,75.5296111
670353,KANNUR,KERALA,12.250692,75.3351744
671531,KASARAGOD,KERALA,12.3204747,75.1066117
671311,KASARAGOD,KERALA,12.1417813,75.1720487
671314,KASARAGOD,KERALA,12.2843855,75.2084989
671534,KASARAGOD,KERALA,12.3940256,75.320313
671532,KASARAGOD,KERALA,12.4467927,75.297485
671351,KASARAGOD,KERALA,12.2184468,75.1238895
671319,KASARAGOD,KERALA,12.4437637,75.0549674
671541,KASARAGOD,KERALA,12.502472,75.2699106
671317,KASARAGOD,KERALA,12.4830832,75.0107309
671124,KASARAGOD,KERALA,12.45011,75.150031
671321,KASARAGOD,KERALA,12.6358638,75.0145213
671324,KASARAGOD,KERALA,12.6662508,75.0289877
671323,KASARAGOD,KERALA,12.6999783,74.9461582
671543,KASARAGOD,KERALA,12.5411026,75.2362381
671551,KASARAGOD,KERALA,12.6026868,75.0492939
671322,KASARAGOD,KERALA,12.7142282,74.9990967
679357,MALAPPURAM,KERALA,10.920629,76.266739
679321,MALAPPURAM,KERALA,10.979683,76.140693
679338,MALAPPURAM,KERALA,10.969182,76.149389
679326,MALAPPURAM,KERALA,11.058143,76.315966
673642,MALAPPURAM,KERALA,11.126854,76.046018
679325,MALAPPURAM,KERALA,11.026421,76.277327
679322,MALAPPURAM,KERALA,10.962136,76.239222
676517,MALAPPURAM,KERALA,11.067931,76.079801
673639,MALAPPURAM,KERALA,11.199513,76.64152
673634,MALAPPURAM,KERALA,8.826025,76.810104
679334,MALAPPURAM,KERALA,11.4161981,76.3772941
679331,MALAPPURAM,KERALA,11.404844,76.3128902
676541,MALAPPURAM,KERALA,11.2103926,76.101732
676525,MALAPPURAM,KERALA,11.1589414,76.3400305
676123,MALAPPURAM,KERALA,11.147241,76.0807882
676523,MALAPPURAM,KERALA,11.11185,76.342021
673638,MALAPPURAM,KERALA,11.100853,76.02762
673641,MALAPPURAM,KERALA,11.154621,76.040098
679332,MALAPPURAM,KERALA,11.2257327,76.3294743
673636,MALAPPURAM,KERALA,11.106773,75.872013
679327,MALAPPURAM,KERALA,11.086518,76.242119
679339,MALAPPURAM,KERALA,11.2370804,76.2502654
673640,MALAPPURAM,KERALA,10.88938,76.093848
678581,PALAKKAD,KERALA,10.99,76.46
678601,PALAKKAD,KERALA,11.0091,76.3475
679503,PALAKKAD,KERALA,11.2807,75.9955
679313,PALAKKAD,KERALA,11.0743,76.1338
678595,PALAKKAD,KERALA,10.8368,76.5761
679506,PALAKKAD,KERALA,15.5934,76.3119
678597,PALAKKAD,KERALA,15.5934,76.5761
678633,PALAKKAD,KERALA,15.5934,76.291
679337,PALAKKAD,KERALA,15.5934,76.0723
679521,PALAKKAD,KERALA,10.8922,75.9995
678583,PALAKKAD,KERALA,11.2898,76.0788
678582,PALAKKAD,KERALA,11.6764,75.5598
679308,PALAKKAD,KERALA,11.2905,75.7923
679335,PALAKKAD,KERALA,10.4,76.3
679305,PALAKKAD,KERALA,10.9449,76.0831
679501,PALAKKAD,KERALA,11.7024,75.685
679303,PALAKKAD,KERALA,10.8001,76.1841
678762,PALAKKAD,KERALA,10.8028,76.2305
678632,PALAKKAD,KERALA,15.5934,76.4064
679307,PALAKKAD,KERALA,10.9449,76.0831
679122,PALAKKAD,KERALA,10.7709,76.3784
679513,PALAKKAD,KERALA,10.2134,76.1894
679514,PALAKKAD,KERALA,10.918,76.4236
679304,PALAKKAD,KERALA,10.9347,75.9199
679534,PALAKKAD,KERALA,10.5171,76.1974
679522,PALAKKAD,KERALA,10.8922,75.9995
679504,PALAKKAD,KERALA,11.2807,75.9955
679533,PALAKKAD,KERALA,15.5934,76.1166
678510,PALAKKAD,KERALA,15.5934,76.5772
678543,PALAKKAD,KERALA,15.5934,76.4866
678684,PALAKKAD,KERALA,15.5934,76.5019
678572,PALAKKAD,KERALA,15.5934,76.4722
678703,PALAKKAD,KERALA,10.8028,76.2305
678507,PALAKKAD,KERALA,15.5934,76.7807
678508,PALAKKAD,KERALA,10.5384,76.6482
678574,PALAKKAD,KERALA,10.7085,76.4722
678545,PALAKKAD,KERALA,15.5934,76.4866
678687,PALAKKAD,KERALA,10.6785,76.5019
678683,PALAKKAD,KERALA,15.5934,76.5019
678706,PALAKKAD,KERALA,10.8028,76.2305
678005,PALAKKAD,KERALA,10.7744,76.6563
678009,PALAKKAD,KERALA,10.7744,76.6563
678641,PALAKKAD,KERALA,10.8296,76.498
678651,PALAKKAD,KERALA,10.6785,76.5019
678613,PALAKKAD,KERALA,10.7831,76.5032
678642,PALAKKAD,KERALA,10.8296,76.498
678592,PALAKKAD,KERALA,15.5934,76.5761
678004,PALAKKAD,KERALA,10.7744,76.6563
678731,PALAKKAD,KERALA,15.5934,76.2305
678101,PALAKKAD,KERALA,10.6812,76.7052
678622,PALAKKAD,KERALA,15.5934,76.5019
678502,PALAKKAD,KERALA,10.5992,76.6922
678621,PALAKKAD,KERALA,10.6785,76.5019
678501,PALAKKAD,KERALA,10.5992,76.6922
678551,PALAKKAD,KERALA,15.5934,76.8344
678555,PALAKKAD,KERALA,15.5934,76.8344
678557,PALAKKAD,KERALA,15.5934,76.8344
678553,PALAKKAD,KERALA,15.5934,76.8344
678102,PALAKKAD,KERALA,10.6812,76.7052
678103,PALAKKAD,KERALA,15.5934,76.7052
678624,PALAKKAD,KERALA,10.6785,76.5019
670703,KANNUR,KERALA,12,75.67
670706,KANNUR,KERALA,12.05,75.76
670651,KANNUR,KERALA,11.88,75.85
670643,KANNUR,KERALA,11.82,75.57
670105,KANNUR,KERALA,11.78,75.52
670692,KANNUR,KERALA,11.76,75.6
670671,KANNUR,KERALA,11.74,75.56
670704,KANNUR,KERALA,11.97,75.78
670673,KANNUR,KERALA,11.93,75.78
670675,KANNUR,KERALA,11.69,75.6
670102,KANNUR,KERALA,11.72,75.52
670705,KANNUR,KERALA,12.03,75.64
679576,MALAPPURAM,KERALA,10.7994994,75.9951258
679571,MALAPPURAM,KERALA,10.8494147,76.0652984
679574,MALAPPURAM,KERALA,10.7327019,76.0128724
679575,MALAPPURAM,KERALA,10.7192814,76.0250368
679573,MALAPPURAM,KERALA,10.834725,75.9753966
676102,MALAPPURAM,KERALA,10.8597026,75.937236
676551,MALAPPURAM,KERALA,10.9133361,75.987082
676503,MALAPPURAM,KERALA,11.000112,75.9988311
676561,MALAPPURAM,KERALA,10.8233155,75.922567
676307,MALAPPURAM,KERALA,10.9419836,75.9078532
676105,MALAPPURAM,KERALA,10.8905807,75.920557
676301,MALAPPURAM,KERALA,10.8955196,75.9898631
676306,MALAPPURAM,KERALA,11.0489109,75.9390662
676317,MALAPPURAM,KERALA,11.0829974,75.9013193
676304,MALAPPURAM,KERALA,11.0388829,75.9898631
673612,KOZHIKODE,KERALA,11.43,75.8
673306,KOZHIKODE,KERALA,11.43,75.7
673526,KOZHIKODE,KERALA,11.57,75.8
673307,KOZHIKODE,KERALA,11.46,75.67
673527,KOZHIKODE,KERALA,11.54,75.81
673524,KOZHIKODE,KERALA,11.55,75.71
673614,KOZHIKODE,KERALA,11.5,75.77
673523,KOZHIKODE,KERALA,11.54,75.65
673525,KOZHIKODE,KERALA,11.56,75.75
673528,KOZHIKODE,KERALA,11.6,75.85
673620,KOZHIKODE,KERALA,11.46,75.73
673574,KOZHIKODE,KERALA,11.42,75.87
673521,KOZHIKODE,KERALA,11.55,75.63
673507,KOZHIKODE,KERALA,11.64,75.71
673506,KOZHIKODE,KERALA,11.77,75.76
673513,KOZHIKODE,KERALA,11.64,75.8
673508,KOZHIKODE,KERALA,11.61,75.73
673102,KOZHIKODE,KERALA,11.63,75.57
673310,MAHE,PUDUCHERRY,11.69,75.53
673504,KOZHIKODE,KERALA,11.7,75.65
673104,KOZHIKODE,KERALA,11.62,75.6
673501,KOZHIKODE,KERALA,11.68,75.6
673105,KOZHIKODE,KERALA,11.57,75.63
673503,KOZHIKODE,KERALA,11.65,75.63
673541,KOZHIKODE,KERALA,11.58,75.68
673517,KOZHIKODE,KERALA,11.75,75.68
481001,BALAGHAT,MADHYA PRADESH,,
481111,BALAGHAT,MADHYA PRADESH,,
481102,BALAGHAT,MADHYA PRADESH,,
481051,BALAGHAT,MADHYA PRADESH,,
481332,BALAGHAT,MADHYA PRADESH,,
481117,BALAGHAT,MADHYA PRADESH,,
481331,BALAGHAT,MADHYA PRADESH,,
481226,BALAGHAT,MADHYA PRADESH,,
481445,BALAGHAT,MADHYA PRADESH,,
481337,BALAGHAT,MADHYA PRADESH,,
481335,BALAGHAT,MADHYA PRADESH,,
481115,BALAGHAT,MADHYA PRADESH,,
481441,BALAGHAT,MADHYA PRADESH,,
481551,BALAGHAT,MADHYA PRADESH,,
481222,BALAGHAT,MADHYA PRADESH,,
481116,BALAGHAT,MADHYA PRADESH,,
481556,BALAGHAT,MADHYA PRADESH,,
481449,BALAGHAT,MADHYA PRADESH,,
481105,BALAGHAT,MADHYA PRADESH,,
481661,MANDLA,MADHYA PRADESH,24.388648,85.476229
481998,MANDLA,MADHYA PRADESH,18.904441,77.136626
481771,MANDLA,MADHYA PRADESH,22.501793,80.338021
481666,MANDLA,MADHYA PRADESH,24.49873713,84.33594613
481995,MANDLA,MADHYA PRADESH,21.878828,78.889215
481672,MANDLA,MADHYA PRADESH,21.979479,84.770722
481768,MANDLA,MADHYA PRADESH,22.384751,80.207033
481880,DINDORI,MADHYA PRADESH,20.997441,81.863413
481882,DINDORI,MADHYA PRADESH,22.242528,82.089735
481664,MANDLA,MADHYA PRADESH,23.849325,72.126626
481884,DINDORI,MADHYA PRADESH,24.784712,85.024645
481663,MANDLA,MADHYA PRADESH,21.838825,82.005288
481776,MANDLA,MADHYA PRADESH,22.980679,72.458031
481885,DINDORI,MADHYA PRADESH,26.141695,84.426561
481662,MANDLA,MADHYA PRADESH,19.57192013,78.25408313
481668,MANDLA,MADHYA PRADESH,21.839934,80.230884
481778,DINDORI,MADHYA PRADESH,22.508069,81.232675
481990,DINDORI,MADHYA PRADESH,25.069873,81.103057
481996,MANDLA,MADHYA PRADESH,22.089597,76.118918
481883,DINDORI,MADHYA PRADESH,22.500889,81.345191
480661,SEONI,MADHYA PRADESH,,
480887,SEONI,MADHYA PRADESH,,
480771,SEONI,MADHYA PRADESH,,
480882,SEONI,MADHYA PRADESH,,
480667,SEONI,MADHYA PRADESH,,
480884,SEONI,MADHYA PRADESH,,
480888,SEONI,MADHYA PRADESH,,
480997,SEONI,MADHYA PRADESH,,
480999,SEONI,MADHYA PRADESH,,
480990,SEONI,MADHYA PRADESH,,
480994,SEONI,MADHYA PRADESH,,
480991,SEONI,MADHYA PRADESH,,
480881,SEONI,MADHYA PRADESH,,
480880,SEONI,MADHYA PRADESH,,
480886,SEONI,MADHYA PRADESH,,
480996,SEONI,MADHYA PRADESH,,
458441,NEEMUCH,MADHYA PRADESH,24.45,74.87
462030,BHOPAL,MADHYA PRADESH,23.22,77.2
463106,BHOPAL,MADHYA PRADESH,23.63,77.45
462101,BHOPAL,MADHYA PRADESH,23.5,77.37
463111,BHOPAL,MADHYA PRADESH,23.64,77.57
462038,BHOPAL,MADHYA PRADESH,23.35,77.42
462046,RAISEN,MADHYA PRADESH,23.1082,77.5361
462120,BHOPAL,MADHYA PRADESH,23.81,77.24
464993,RAISEN,MADHYA PRADESH,23.0664,77.5992
462010,BHOPAL,MADHYA PRADESH,23.35,77.49
462042,BHOPAL,MADHYA PRADESH,23.1,77.44
471001,CHHATARPUR,MADHYA PRADESH,24.871799,79.551914
488220,PANNA,MADHYA PRADESH,24.90409,80.259899
488441,PANNA,MADHYA PRADESH,24.4697,79.96609
471311,CHHATARPUR,MADHYA PRADESH,24.6294,79.2761
471405,CHHATARPUR,MADHYA PRADESH,24.6059,79.566
471318,CHHATARPUR,MADHYA PRADESH,24.2114,79.1746
488333,PANNA,MADHYA PRADESH,24.609472,80.351965
488222,PANNA,MADHYA PRADESH,24.722449,80.187107
471411,CHHATARPUR,MADHYA PRADESH,25.0544,79.6247
471313,CHHATARPUR,MADHYA PRADESH,24.5962,78.80794
471301,CHHATARPUR,MADHYA PRADESH,24.8080839,79.5736842
471315,CHHATARPUR,MADHYA PRADESH,25.25526,80.00277
488059,PANNA,MADHYA PRADESH,24.3059,80.4007
488050,PANNA,MADHYA PRADESH,27.579066,71.955643
471515,CHHATARPUR,MADHYA PRADESH,25.140597,80.003602
471606,CHHATARPUR,MADHYA PRADESH,24.849198,79.93751
471516,CHHATARPUR,MADHYA PRADESH,25.267576,80.193372
471501,CHHATARPUR,MADHYA PRADESH,24.9109,79.5877
471201,CHHATARPUR,MADHYA PRADESH,25.0232,79.5468
488001,PANNA,MADHYA PRADESH,24.5425,80.03
488446,PANNA,MADHYA PRADESH,24.4699,79.7406
471625,CHHATARPUR,MADHYA PRADESH,24.5303,81.5054
488448,PANNA,MADHYA PRADESH,24.1196,79.8454
488443,PANNA,MADHYA PRADESH,22.8814,79.0418
488442,PANNA,MADHYA PRADESH,23.1632,80.2744
472001,TIKAMGARH,MADHYA PRADESH,24.6087,78.9578
472010,TIKAMGARH,MADHYA PRADESH,24.6731,79.0013
472111,TIKAMGARH,MADHYA PRADESH,24.8822,79.042
472221,TIKAMGARH,MADHYA PRADESH,,
472339,TIKAMGARH,MADHYA PRADESH,24.750008,79.066692
472118,TIKAMGARH,MADHYA PRADESH,25.0097,79.07575
472337,NIWARI,MADHYA PRADESH,25.198,78.6955
472115,TIKAMGARH,MADHYA PRADESH,24.8775,79.08975
472005,TIKAMGARH,MADHYA PRADESH,24.6288,78.8115
472331,TIKAMGARH,MADHYA PRADESH,25.1073,78.83855
472101,TIKAMGARH,MADHYA PRADESH,24.96906,78.69933
472442,NIWARI,MADHYA PRADESH,24.5271,78.7465
472336,NIWARI,MADHYA PRADESH,25.2628,78.703
472445,NIWARI,MADHYA PRADESH,25.3956,79.2631
472447,NIWARI,MADHYA PRADESH,78.8788,25.3113
460001,BETUL,MADHYA PRADESH,21.875626,77.85388
460553,BETUL,MADHYA PRADESH,21.878227,78.048075
460551,BETUL,MADHYA PRADESH,21.942746,78.229102
460110,BETUL,MADHYA PRADESH,21.558348,78.638864
460220,BETUL,MADHYA PRADESH,18.167135,76.389773
460554,BETUL,MADHYA PRADESH,24.685251,72.242301
460330,BETUL,MADHYA PRADESH,21.95887,78.147892
460663,BETUL,MADHYA PRADESH,21.761129,78.378534
460443,BETUL,MADHYA PRADESH,22.009676,77.950176
460225,BETUL,MADHYA PRADESH,21.7689581,77.70643374
460668,BETUL,MADHYA PRADESH,24.176337,78.19634
460661,BETUL,MADHYA PRADESH,21.931918,78.333727
460449,BETUL,MADHYA PRADESH,23.777559,80.713125
460665,BETUL,MADHYA PRADESH,21.635084,78.21683
460666,BETUL,MADHYA PRADESH,23.139343,77.1974
460557,BETUL,MADHYA PRADESH,21.80426,77.959588
460440,BETUL,MADHYA PRADESH,22.251214,78.013831
480001,CHHINDWARA,MADHYA PRADESH,22.010243,79.103521
480221,CHHINDWARA,MADHYA PRADESH,22.023793,79.175311
480111,CHHINDWARA,MADHYA PRADESH,23.389756,79.016474
480110,CHHINDWARA,MADHYA PRADESH,21.880696,79.113925
480115,CHHINDWARA,MADHYA PRADESH,25.717531,81.521241
480555,CHHINDWARA,MADHYA PRADESH,22.25379038,78.30279901
480449,CHHINDWARA,MADHYA PRADESH,22.207979,78.708691
480224,CHHINDWARA,MADHYA PRADESH,22.613028,79.218829
480551,CHHINDWARA,MADHYA PRADESH,22.060408,78.436826
480108,CHHINDWARA,MADHYA PRADESH,21.635831,78.882701
480105,CHHINDWARA,MADHYA PRADESH,21.68852,78.685255
480557,CHHINDWARA,MADHYA PRADESH,22.62307209,79.05579264
480334,CHHINDWARA,MADHYA PRADESH,21.795029,78.526331
480441,CHHINDWARA,MADHYA PRADESH,22.211681,78.812779
480331,CHHINDWARA,MADHYA PRADESH,22.00908218,78.77631
480106,CHHINDWARA,MADHYA PRADESH,21.660551,78.835433
480223,CHHINDWARA,MADHYA PRADESH,22.108636,78.993155
480559,CHHINDWARA,MADHYA PRADESH,30.706238,78.100847
